Land,Sektor,Subsektor,Von,Bis,Gas,Emissionen,Einheit,Zeit,created_date,modified_date
ABW,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ABW,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AFG,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,53975.25135214449,,annual,,
AFG,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,55922.9367264294,,annual,,
AFG,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,76126.09779600994,,annual,,
AFG,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,76063.7456630055,,annual,,
AFG,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,74939.86824731537,,annual,,
AFG,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,74432.04851854681,,annual,,
AFG,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,77575.06108295707,,annual,,
AFG,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,32168.333612261213,,annual,,
AFG,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,28718.68248299509,,annual,,
AFG,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,46883.61406215056,,annual,,
AFG,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,9970.679016986032,,annual,,
AGO,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,66880.93728825974,,annual,,
AGO,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,72978.68786557796,,annual,,
AGO,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,77300.9910995202,,annual,,
AGO,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,80087.92882618326,,annual,,
AGO,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,73288.41324461007,,annual,,
AGO,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,18934.278670660005,,annual,,
AGO,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,9837.935484700263,,annual,,
AGO,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,30895.011659596337,,annual,,
AGO,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,45246.30835441647,,annual,,
AGO,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,35276.70326351925,,annual,,
AGO,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,7024.881337624063,,annual,,
AIA,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AIA,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ALA,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,521.6967919311119,,annual,,
ALA,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,682.7446133252498,,annual,,
ALA,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,617.0755555728201,,annual,,
ALA,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,618.8665142304806,,annual,,
ALA,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,155.2141640108535,,annual,,
ALB,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ALB,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
AND,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ARE,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,3873.55722880196,,annual,,
ARE,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2201.2219493111998,,annual,,
ARE,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,2831.417917275446,,annual,,
ARE,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,695.4354687178784,,annual,,
ARE,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,17.872495226090123,,annual,,
ARE,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,20.986726778676047,,annual,,
ARE,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,44.15875768187114,,annual,,
ARE,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,24.681832305361677,,annual,,
ARE,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,13.933006988052236,,annual,,
ARE,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,346.79150841468896,,annual,,
ARE,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,699.4844787834056,,annual,,
ARG,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,1420690.0109672167,,annual,,
ARG,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,1436098.8016306248,,annual,,
ARG,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1558759.9969242995,,annual,,
ARG,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1701244.5435144932,,annual,,
ARG,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,1777368.2125664032,,annual,,
ARG,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,564639.7862337352,,annual,,
ARG,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,776508.7398014609,,annual,,
ARG,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,1464901.1143247378,,annual,,
ARG,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,1860597.357552724,,annual,,
ARG,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,1755803.365785031,,annual,,
ARG,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,489324.7194219562,,annual,,
ARM,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,6.678752614905228,,annual,,
ARM,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ARM,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,74.80183211321457,,annual,,
ASM,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,67.88689565915327,,annual,,
ASM,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,216.40417142876024,,annual,,
ASM,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,47.39893745649729,,annual,,
ASM,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ASM,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,94.8368999429351,,annual,,
ASM,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,46.05933257886153,,annual,,
ATA,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ATA,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ATF,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,57.52450034866378,,annual,,
ATG,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,45.611777328697954,,annual,,
ATG,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
ATG,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
AUS,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,7240841.220463271,,annual,,
AUS,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,7315408.024096568,,annual,,
AUS,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,7246086.041488488,,annual,,
AUS,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,7230673.36569771,,annual,,
AUS,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,7225177.556839267,,annual,,
AUS,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,3085878.2846421506,,annual,,
AUS,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,4005591.207215635,,annual,,
AUS,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,6234290.103519728,,annual,,
AUS,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,6959980.091307023,,annual,,
AUS,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,6942364.296051641,,annual,,
AUS,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,1658918.634856598,,annual,,
AUT,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,34603.565451939954,,annual,,
AUT,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,32392.223720587222,,annual,,
AUT,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,31496.320130080927,,annual,,
AUT,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,30793.4526616394,,annual,,
AUT,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,29095.37658186413,,annual,,
AUT,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,10252.190252888906,,annual,,
AUT,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,9951.652771425111,,annual,,
AUT,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,17836.899713682702,,annual,,
AUT,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,19685.69994729537,,annual,,
AUT,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,16030.675527425065,,annual,,
AUT,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,3986.6098417130447,,annual,,
AZE,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,4538.7893893084665,,annual,,
AZE,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,3207.5424143101063,,annual,,
AZE,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1420.231915654148,,annual,,
AZE,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,2633.1101894500507,,annual,,
AZE,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,1942.5230060484391,,annual,,
AZE,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,570.2578522943994,,annual,,
AZE,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,297.6497595890252,,annual,,
AZE,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,431.9099806325656,,annual,,
AZE,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,337.67951618494305,,annual,,
AZE,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,275.461641455497,,annual,,
AZE,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,62.61932055317105,,annual,,
BDI,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
BDI,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,477.9109785737628,,annual,,
BEL,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,281.6290913892616,,annual,,
BEL,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,21.41090892754409,,annual,,
BEL,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,7.090155905647976,,annual,,
BEL,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,6.74626259217828,,annual,,
BEL,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
BEL,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,26.981179038742827,,annual,,
BEN,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,155.89125666829187,,annual,,
BEN,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,156.89055959565275,,annual,,
BEN,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,13.990240983051835,,annual,,
BEN,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,0.0,,annual,,
BEN,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.0,,annual,,
BES,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,1.180633327676133,,annual,,
BES,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,1.0330541617166162,,annual,,
BES,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,14.462758264032626,,annual,,
BES,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,394.70371604148056,,annual,,
BES,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,87.9571829118719,,annual,,
BES,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,32.55971256627041,,annual,,
BES,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,102.80294617430724,,annual,,
BES,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,0.8854749957570998,,annual,,
BES,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,0.2951583319190332,,annual,,
BES,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,8.26443329373293,,annual,,
BES,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,0.2951583319190332,,annual,,
BFA,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,884.7178364333012,,annual,,
BFA,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,838.6130503908615,,annual,,
BFA,transportation,domestic-aviation,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,842.723898677091,,annual,,
BFA,transportation,domestic-aviation,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1041.39287618225,,annual,,
BFA,transportation,domestic-aviation,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,3059.4747324749824,,annual,,
BFA,transportation,domestic-aviation,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,2355.0997416898326,,annual,,
BFA,transportation,domestic-aviation,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,1332.89300542381,,annual,,
BFA,transportation,domestic-aviation,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,1433.590600276698,,annual,,
BFA,transportation,domestic-aviation,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,2400.8953359961997,,annual,,
BFA,transportation,domestic-aviation,2024-01-01 00:00:00,2024-12-31 00:00:00,co2,3393.781534894594,,annual,,
BFA,transportation,domestic-aviation,2025-01-01 00:00:00,2025-12-31 00:00:00,co2,332.20177181493983,,annual,,
BGD,transportation,domestic-aviation,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,75239.96942708975,,annual,,
BGD,transportation,domestic-aviation,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,92165.67768203096,,annual,,
